,remito,tipo
4173,82664,volumen
4174,82672,fisuracion
4175,82680,fisuracion
4176,82692,fragüe
4177,82709,fisuracion
4178,82717,demoras
4179,82721,asentamiento
4180,82762,fisuracion
4181,82775,asentamiento
4182,82796,resistencia
4183,82806,fisuracion
4184,82827,fisuracion
4185,82840,fisuracion
4186,82846,asentamiento
4187,82847,fisuracion
4188,82866,resistencia
4189,82868,fisuracion
4190,82882,fisuracion
4191,82897,demoras
4192,82916,demoras
4193,82921,demoras
4194,82922,asentamiento
4195,82929,asentamiento
4196,83002,asentamiento
4197,83035,asentamiento
4198,83051,fisuracion
4199,83057,fisuracion
4200,83105,fisuracion
4201,83107,asentamiento
4202,83123,resistencia
4203,83133,asentamiento
4204,83145,demoras
4205,83151,volumen
4206,83160,asentamiento
4207,83166,fragüe
4208,83232,resistencia
4209,83242,volumen
4210,83243,fisuracion
4211,83266,demoras
4212,83283,demoras
4213,83330,asentamiento
4214,83349,asentamiento
4215,83365,asentamiento
4216,83416,asentamiento
4217,83418,fisuracion
4218,83423,asentamiento
4219,83424,volumen
4220,83449,asentamiento
4221,83455,fisuracion
4222,83460,volumen
4223,83468,asentamiento
4224,83483,volumen
4225,83498,fisuracion
4226,83511,fragüe
4227,83559,fisuracion
4228,83561,demoras
4229,83596,asentamiento
4230,83603,volumen
4231,83613,fisuracion
4232,83644,asentamiento
4233,83676,demoras
4234,83677,fisuracion
4235,83703,volumen
4236,83707,asentamiento
4237,83732,resistencia
4238,83742,fisuracion
4239,83796,asentamiento
4240,83799,asentamiento
4241,83814,resistencia
4242,83824,volumen
4243,83831,volumen
4244,83838,volumen
4245,83839,fisuracion
4246,83849,demoras
4247,83854,fisuracion
4248,83865,volumen
4249,83877,demoras
4250,83905,asentamiento
4251,83914,demoras
4252,83918,volumen
4253,83940,asentamiento
4254,83954,fisuracion
4255,83960,formula
4256,83979,fisuracion
4257,84003,volumen
4258,84039,asentamiento
4259,84054,demoras
4260,84084,asentamiento
4261,84085,fisuracion
4262,84105,volumen
4263,84130,fisuracion
4264,84132,resistencia
4265,84153,fisuracion
4266,84169,asentamiento
4267,84171,fragüe
4268,84192,fisuracion
4269,84214,demoras
4270,84226,volumen
4271,84245,resistencia
4272,84293,asentamiento
4273,84306,asentamiento
4274,84314,fragüe
4275,84327,asentamiento
4276,84330,demoras
4277,84348,fisuracion
4278,84389,asentamiento
4279,84401,fisuracion
4280,84410,formula
4281,84426,volumen
4282,84429,fisuracion
4283,84448,demoras
4284,84455,fisuracion
4285,84475,asentamiento
4286,84483,fisuracion
4287,84488,demoras
4288,84494,fisuracion
4289,84512,fisuracion
4290,84558,demoras
4291,84575,asentamiento
4292,84594,fisuracion
4293,84596,asentamiento
4294,84599,formula
4295,84668,volumen
4296,84716,fisuracion
4297,84717,volumen
4298,84736,formula
4299,84744,formula
4300,84745,fisuracion
4301,84771,formula
4302,84804,asentamiento
4303,84834,asentamiento
4304,84842,asentamiento
4305,84875,volumen
4306,84899,fisuracion
4307,84922,asentamiento
4308,84961,demoras
4309,84969,demoras
4310,84990,demoras
4311,85004,fisuracion
4312,85019,demoras
4313,85073,fisuracion
4314,85085,asentamiento
4315,85100,demoras
4316,85115,demoras
4317,85126,fragüe
4318,85142,fragüe
4319,85194,volumen
4320,85204,asentamiento
4321,85210,asentamiento
4322,85253,fisuracion
4323,85266,fisuracion
4324,85271,asentamiento
4325,85272,demoras
4326,85275,fisuracion
4327,85286,resistencia
4328,85320,fisuracion
4329,85349,asentamiento
4330,85376,demoras
4331,85405,formula
4332,85436,demoras
4333,85446,asentamiento
4334,85475,fisuracion
4335,85503,asentamiento
4336,85518,asentamiento
4337,85520,demoras
4338,85581,fisuracion
4339,85593,asentamiento
4340,85655,fisuracion
4341,85665,volumen
4342,85691,fisuracion
4343,85718,fisuracion
4344,85777,fisuracion
4345,85827,formula
4346,85844,fisuracion
4347,85861,fisuracion
4348,85873,asentamiento
4349,85882,asentamiento
4350,85896,demoras
4351,85903,fisuracion
4352,85906,asentamiento
4353,85926,asentamiento
4354,85927,fisuracion
4355,85945,volumen
4356,85954,formula
4357,85974,fisuracion
4358,86018,volumen
4359,86026,fisuracion
4360,86036,fisuracion
4361,86038,resistencia
4362,86063,asentamiento
4363,86072,fisuracion
4364,86077,fisuracion
4365,86092,asentamiento
4366,86099,asentamiento
4367,86112,asentamiento
4368,86121,formula
4369,86160,fisuracion
4370,86167,asentamiento
4371,86172,asentamiento
4372,86178,asentamiento
4373,86210,formula
4374,86233,demoras
4375,86237,formula
4376,86245,fisuracion
4377,86246,demoras
4378,86291,resistencia
4379,86305,fisuracion
4380,86314,demoras
4381,86320,demoras
4382,86339,fisuracion
4383,86369,fisuracion
4384,86380,demoras
4385,86409,asentamiento
4386,86415,fisuracion
4387,86494,fisuracion
4388,86504,demoras
4389,86521,asentamiento
4390,86526,asentamiento
4391,86551,fisuracion
4392,86567,volumen
4393,86580,volumen
4394,86582,fisuracion
4395,86585,resistencia
4396,86595,resistencia
4397,86602,asentamiento
4398,86607,resistencia
4399,86651,fisuracion
4400,86655,demoras
4401,86678,formula
4402,86686,asentamiento
4403,86702,fisuracion
4404,86747,fisuracion
4405,86786,resistencia
4406,86794,asentamiento
4407,86796,fragüe
4408,86819,demoras
4409,86823,fisuracion
4410,86836,volumen
4411,86840,resistencia
4412,86865,asentamiento
4413,86873,demoras
4414,86921,fisuracion
4415,86931,fisuracion
4416,86964,asentamiento
4417,86971,formula
4418,86979,formula
4419,86981,fisuracion
4420,87033,demoras
4421,87078,asentamiento
4422,87105,asentamiento
4423,87118,fisuracion
4424,87130,demoras
4425,87131,resistencia
4426,87143,demoras
4427,87145,fisuracion
4428,87162,asentamiento
4429,87170,fisuracion
4430,87175,resistencia
4431,87201,demoras
4432,87222,resistencia
4433,87251,fisuracion
4434,87313,formula
4435,87355,resistencia
4436,87366,resistencia
4437,87376,fisuracion
4438,87424,fisuracion
4439,87427,volumen
4440,87428,fisuracion
4441,87453,asentamiento
4442,87465,asentamiento
4443,87494,fisuracion
4444,87521,volumen
4445,87554,fragüe
4446,87576,asentamiento
4447,87623,fragüe
4448,87624,formula
4449,87625,resistencia
4450,87727,fisuracion
4451,87770,fragüe
4452,87781,asentamiento
4453,87837,fisuracion
4454,87839,asentamiento
4455,87861,fisuracion
4456,87869,fisuracion
4457,87871,fragüe
4458,87888,fisuracion
4459,87893,fragüe
4460,87968,asentamiento
4461,88026,fisuracion
4462,88029,demoras
4463,88032,resistencia
4464,88034,asentamiento
4465,88060,asentamiento
4466,88066,resistencia
4467,88082,asentamiento
4468,88086,fisuracion
4469,88099,resistencia
4470,88107,fisuracion
4471,88118,resistencia
4472,88177,resistencia
4473,88190,fragüe
4474,88193,fisuracion
4475,88199,volumen
4476,88206,asentamiento
4477,88220,formula
4478,88229,volumen
4479,88230,demoras
4480,88250,asentamiento
4481,88278,formula
4482,88307,asentamiento
4483,88317,demoras
4484,88323,resistencia
4485,88367,fisuracion
4486,88381,demoras
4487,88411,formula
4488,88502,demoras
4489,88507,fisuracion
4490,88526,fisuracion
4491,88537,asentamiento
4492,88574,fisuracion
4493,88603,demoras
4494,88622,asentamiento
4495,88630,volumen
4496,88652,volumen
4497,88656,fisuracion
4498,88664,fisuracion
4499,88685,volumen
4500,88727,asentamiento
4501,88733,formula
4502,88771,volumen
4503,88774,asentamiento
4504,88782,volumen
4505,88783,fragüe
4506,88790,fisuracion
4507,88803,asentamiento
4508,88819,formula
4509,88823,fisuracion
4510,88869,demoras
4511,88870,fisuracion
4512,88884,fisuracion
4513,88917,asentamiento
4514,88926,fisuracion
4515,88938,resistencia
4516,89017,fisuracion
4517,89025,resistencia
4518,89047,asentamiento
4519,89065,demoras
4520,89085,volumen
4521,89095,demoras
4522,89110,fragüe
4523,89124,resistencia
4524,89130,demoras
4525,89147,demoras
4526,89180,demoras
4527,89191,asentamiento
4528,89207,fragüe
4529,89254,demoras
4530,89267,asentamiento
4531,89295,fisuracion
4532,89307,resistencia
4533,89321,asentamiento
4534,89323,volumen
4535,89360,demoras
4536,89362,formula
4537,89376,fragüe
4538,89378,fisuracion
4539,89385,asentamiento
4540,89400,asentamiento
4541,89423,fisuracion
4542,89429,demoras
4543,89441,asentamiento
4544,89455,fisuracion
4545,89485,demoras
4546,89486,asentamiento
4547,89497,fisuracion
4548,89504,fisuracion
4549,89523,formula
4550,89533,resistencia
4551,89538,demoras
4552,89561,asentamiento
4553,89587,asentamiento
4554,89620,demoras
4555,89622,asentamiento
4556,89624,demoras
4557,89672,asentamiento
4558,89697,fisuracion
4559,89699,formula
4560,89702,asentamiento
4561,89714,asentamiento
4562,89764,demoras
4563,89812,demoras
4564,89832,asentamiento
4565,89836,fisuracion
4566,89839,asentamiento
4567,89853,fisuracion
4568,89859,asentamiento
4569,89861,volumen
4570,89870,demoras
4571,89895,demoras
4572,89980,demoras
4573,90025,resistencia
4574,90032,asentamiento
4575,90048,volumen
4576,90057,fragüe
4577,90061,fisuracion
4578,90107,demoras
4579,90143,fisuracion
4580,90168,fisuracion
4581,90179,fisuracion
4582,90266,fisuracion
4583,90287,fisuracion
4584,90344,asentamiento
4585,90361,resistencia
4586,90364,asentamiento
4587,90378,fragüe
4588,90379,resistencia
4589,90389,asentamiento
4590,90417,volumen
4591,90425,fisuracion
4592,90449,asentamiento
4593,90512,volumen
4594,90529,asentamiento
4595,90542,fisuracion
4596,90545,fisuracion
4597,90555,asentamiento
4598,90557,asentamiento
4599,90571,resistencia
4600,90578,asentamiento
4601,90601,asentamiento
4602,90645,fisuracion
4603,90668,fisuracion
4604,90715,formula
4605,90756,asentamiento
4606,90774,formula
4607,90784,fisuracion
4608,90786,asentamiento
4609,90789,demoras
4610,90855,fisuracion
4611,90863,fragüe
4612,90867,asentamiento
4613,90877,asentamiento
4614,90890,demoras
4615,90902,volumen
4616,90942,volumen
4617,90959,fisuracion
4618,90962,resistencia
4619,90979,demoras
4620,90986,fisuracion
4621,90989,asentamiento
4622,90998,formula
4623,91007,formula
4624,91010,asentamiento
4625,91029,fisuracion
4626,91080,fisuracion
4627,91098,asentamiento
4628,91134,fisuracion
4629,91151,volumen
4630,91172,resistencia
4631,91309,fisuracion
4632,91330,fragüe
4633,91355,asentamiento
4634,91363,asentamiento
4635,91407,asentamiento
4636,91415,resistencia
4637,91441,demoras
4638,91472,volumen
4639,91478,fisuracion
4640,91494,fisuracion
4641,91517,resistencia
4642,91533,demoras
4643,91539,asentamiento
4644,91550,fisuracion
4645,91554,asentamiento
4646,91564,asentamiento
4647,91569,fisuracion
4648,91583,demoras
4649,91586,fragüe
4650,91602,fisuracion
4651,91642,asentamiento
4652,91704,fisuracion
4653,91722,volumen
4654,91752,asentamiento
4655,91775,asentamiento
4656,91791,resistencia
4657,91804,asentamiento
4658,91812,asentamiento
4659,91813,demoras
4660,91838,fisuracion
4661,91839,resistencia
4662,91846,asentamiento
4663,91937,fisuracion
4664,91945,fragüe
4665,91955,asentamiento
4666,91965,fisuracion
4667,91968,fisuracion
4668,91978,resistencia
4669,91997,asentamiento
4670,91999,demoras
4671,92003,demoras
4672,92038,fisuracion
4673,92039,fisuracion
4674,92084,fisuracion
4675,92086,formula
4676,92088,volumen
4677,92090,fisuracion
4678,92100,asentamiento
4679,92122,fisuracion
4680,92129,demoras
4681,92197,asentamiento
4682,92199,demoras
4683,92213,fisuracion
4684,92242,fisuracion
4685,92260,asentamiento
4686,92261,asentamiento
4687,92266,asentamiento
4688,92271,demoras
4689,92278,fisuracion
4690,92291,fisuracion
4691,92309,fisuracion
4692,92398,asentamiento
4693,92413,demoras
4694,92428,volumen
4695,92454,fisuracion
4696,92472,demoras
4697,92477,asentamiento
4698,92488,fisuracion
4699,92491,fragüe
4700,92526,asentamiento
4701,92534,resistencia
4702,92548,asentamiento
4703,92600,resistencia
4704,92603,asentamiento
4705,92612,demoras
4706,92635,asentamiento
4707,92638,asentamiento
4708,92639,asentamiento
4709,92650,fisuracion
4710,92662,resistencia
4711,92672,volumen
4712,92676,asentamiento
4713,92691,resistencia
4714,92700,asentamiento
4715,92702,formula
4716,92760,fisuracion
4717,92761,demoras
4718,92763,fisuracion
4719,92804,asentamiento
4720,92819,fisuracion
4721,92889,volumen
4722,92902,fisuracion
4723,92910,fisuracion
4724,92985,volumen
4725,92992,demoras
4726,93008,demoras
4727,93013,volumen
4728,93030,asentamiento
4729,93044,fisuracion
4730,93101,asentamiento
4731,93108,fisuracion
4732,93115,volumen
4733,93128,fisuracion
4734,93169,asentamiento
4735,93207,demoras
4736,93220,resistencia
4737,93241,demoras
4738,93286,formula
4739,93328,volumen
4740,93357,fisuracion
4741,93377,fragüe
4742,93379,formula
4743,93386,fisuracion
4744,93416,demoras
4745,93420,asentamiento
4746,93425,fisuracion
4747,93436,asentamiento
4748,93440,asentamiento
4749,93463,fragüe
4750,93464,volumen
4751,93487,fisuracion
4752,93508,fisuracion
4753,93532,fisuracion
4754,93609,demoras
4755,93617,asentamiento
4756,93618,resistencia
4757,93631,asentamiento
4758,93632,asentamiento
4759,93647,fisuracion
4760,93718,asentamiento
4761,93763,asentamiento
4762,93764,resistencia
4763,93769,fisuracion
4764,93782,resistencia
4765,93787,resistencia
4766,93798,demoras
4767,93854,asentamiento
4768,93869,fisuracion
4769,93870,fisuracion
4770,93874,fragüe
4771,93921,asentamiento
4772,93925,fisuracion
4773,93931,asentamiento
4774,93957,fisuracion
4775,93958,asentamiento
4776,93967,fisuracion
4777,93976,fisuracion
4778,93993,fragüe
4779,94103,fisuracion
4780,94107,fisuracion
4781,94136,resistencia
4782,94139,asentamiento
4783,94143,asentamiento
4784,94146,fisuracion
4785,94149,demoras
4786,94156,demoras
4787,94168,fisuracion
4788,94184,asentamiento
4789,94243,formula
4790,94269,volumen
4791,94300,fisuracion
4792,94301,demoras
4793,94302,demoras
4794,94391,fisuracion
4795,94394,formula
4796,94474,fisuracion
4797,94525,demoras
4798,94559,asentamiento
4799,94570,formula
4800,94576,demoras
4801,94600,fisuracion
4802,94606,asentamiento
4803,94615,fisuracion
4804,94621,asentamiento
4805,94629,fisuracion
4806,94639,asentamiento
4807,94661,fisuracion
4808,94674,fisuracion
4809,94691,fragüe
4810,94695,fragüe
4811,94712,resistencia
4812,94765,resistencia
4813,94795,fragüe
4814,94804,fisuracion
4815,94807,fisuracion
4816,94811,volumen
4817,94845,asentamiento
4818,94852,asentamiento
4819,94873,fisuracion
4820,94876,asentamiento
4821,94906,asentamiento
4822,94929,volumen
4823,94962,asentamiento
4824,94967,demoras
4825,94987,asentamiento
4826,94993,fisuracion
4827,94997,fisuracion
4828,95067,fisuracion
4829,95128,demoras
4830,95164,asentamiento
4831,95169,resistencia
4832,95172,demoras
4833,95184,volumen
4834,95203,fisuracion
4835,95235,volumen
4836,95269,asentamiento
4837,95272,fisuracion
4838,95284,fisuracion
4839,95287,fisuracion
4840,95299,asentamiento
4841,95311,fisuracion
4842,95318,formula
4843,95322,resistencia
4844,95343,asentamiento
4845,95344,asentamiento
4846,95351,asentamiento
4847,95352,fisuracion
4848,95375,fisuracion
4849,95382,demoras
4850,95392,resistencia
4851,95394,asentamiento
4852,95423,demoras
4853,95435,fisuracion
4854,95440,fisuracion
4855,95478,asentamiento
4856,95479,asentamiento
4857,95512,asentamiento
4858,95554,fisuracion
4859,95651,fisuracion
4860,95683,asentamiento
4861,95692,fisuracion
4862,95693,asentamiento
4863,95699,demoras
4864,95723,fisuracion
4865,95727,demoras
4866,95733,volumen
4867,95735,fisuracion
4868,95762,volumen
4869,95784,fragüe
4870,95816,asentamiento
4871,95845,asentamiento
4872,95857,asentamiento
4873,95864,fisuracion
4874,95902,fisuracion
4875,95912,asentamiento
4876,95915,asentamiento
4877,95941,volumen
4878,95954,fisuracion
4879,95961,resistencia
4880,96026,demoras
4881,96103,resistencia
4882,96104,fisuracion
4883,96113,fisuracion
4884,96125,fragüe
4885,96139,fisuracion
4886,96146,fisuracion
4887,96169,volumen
4888,96172,resistencia
4889,96182,asentamiento
4890,96238,formula
4891,96248,asentamiento
4892,96253,fisuracion
4893,96255,asentamiento
4894,96289,asentamiento
4895,96299,asentamiento
4896,96324,asentamiento
4897,96325,fisuracion
4898,96328,fisuracion
4899,96347,formula
4900,96371,demoras
4901,96393,resistencia
4902,96399,asentamiento
4903,96430,resistencia
4904,96435,asentamiento
4905,96451,asentamiento
4906,96453,formula
4907,96464,resistencia
4908,96534,asentamiento
4909,96536,asentamiento
4910,96545,fisuracion
4911,96559,asentamiento
4912,96589,asentamiento
4913,96601,fisuracion
4914,96626,asentamiento
4915,96643,asentamiento
4916,96655,fisuracion
4917,96699,demoras
4918,96710,demoras
4919,96735,volumen
4920,96752,fisuracion
4921,96771,demoras
4922,96780,volumen
4923,96803,fisuracion
4924,96807,asentamiento
4925,96809,demoras
4926,96821,fisuracion
4927,96827,asentamiento
4928,96848,asentamiento
4929,96881,asentamiento
4930,96891,asentamiento
4931,96895,demoras
4932,96931,asentamiento
4933,96967,asentamiento
4934,96982,fisuracion
4935,96992,asentamiento
4936,96995,asentamiento
4937,96999,asentamiento
4938,97080,asentamiento
4939,97146,fisuracion
4940,97187,demoras
4941,97195,fragüe
4942,97204,volumen
4943,97245,volumen
4944,97265,fisuracion
4945,97281,asentamiento
4946,97289,asentamiento
4947,97306,asentamiento
4948,97338,fisuracion
4949,97363,demoras
4950,97377,asentamiento
4951,97392,fisuracion
4952,97397,asentamiento
4953,97400,fisuracion
4954,97407,fisuracion
4955,97420,asentamiento
4956,97430,asentamiento
4957,97465,asentamiento
4958,97472,fisuracion
4959,97488,resistencia
4960,97489,asentamiento
4961,97498,asentamiento
4962,97599,fisuracion
4963,97628,fisuracion
4964,97672,fisuracion
4965,97675,fisuracion
4966,97686,fisuracion
4967,97689,volumen
4968,97699,resistencia
4969,97734,demoras
4970,97756,fisuracion
4971,97758,fisuracion
4972,97767,fisuracion
4973,97771,asentamiento
4974,97783,formula
4975,97789,fisuracion
4976,97795,resistencia
4977,97798,asentamiento
4978,97817,fisuracion
4979,97862,fisuracion
4980,97892,asentamiento
4981,97939,asentamiento
4982,97951,demoras
4983,97973,fisuracion
4984,97993,demoras
4985,97995,fisuracion
4986,98011,fisuracion
4987,98028,demoras
4988,98039,asentamiento
4989,98041,fisuracion
4990,98054,resistencia
4991,98055,demoras
4992,98100,volumen
4993,98101,fisuracion
4994,98131,fisuracion
4995,98148,demoras
4996,98157,demoras
4997,98172,fisuracion
4998,98186,asentamiento
4999,98209,demoras
5000,98215,fisuracion
5001,98226,fisuracion
5002,98239,asentamiento
5003,98253,fisuracion
5004,98312,asentamiento
5005,98314,demoras
